Name,FileNames,FadeOutRadius,MaxVolumeRadius,MinPitch,MaxPitch,VolMin,VolMax
,audio/sfx/characters/animals/ants/queen_ant_bite_02.mp3,5,20,95,105,25,65
,audio/sfx/characters/animals/ants/queen_ant_bite_03.mp3,5,20,95,105,25,65
,audio/sfx/characters/animals/ants/queen_ant_bite_04.mp3,5,20,95,105,25,65
VoQueenAntCriticalDeath,audio/sfx/characters/animals/ants/queen_ant_critical_death_01.mp3,5,20,95,105,25,45
,audio/sfx/characters/animals/ants/queen_ant_critical_death_02.mp3,5,20,95,105,25,45
,audio/sfx/characters/animals/ants/queen_ant_critical_death_03.mp3,5,20,95,105,25,45
VoQueenAntDeath,audio/sfx/characters/animals/ants/queen_ant_death_01.mp3,5,20,95,105,25,65
,audio/sfx/characters/animals/ants/queen_ant_death_02.mp3,5,20,95,105,25,65
,audio/sfx/characters/animals/ants/queen_ant_death_03.mp3,5,20,95,105,25,65
,audio/sfx/characters/animals/ants/queen_ant_death_04.mp3,5,20,95,105,25,65
VoQueenAntSpecialAttack,audio/sfx/characters/animals/ants/queen_ant_spit_acid_01.mp3,5,20,95,105,25,50
,audio/sfx/characters/animals/ants/queen_ant_spit_acid_02.mp3,5,20,95,105,25,50
VoTrooperMaleGreetings,audio/vo/misc/vo_trooper_male_greetings_01.mp3,5,10,98,102,30,37
,audio/vo/misc/vo_trooper_male_greetings_02.mp3,5,10,98,102,30,37
VoTrooperMaleBye,audio/vo/misc/vo_trooper_male_bye_01.mp3,5,10,98,102,25,30
VoZombieLowSlow,audio/vo/zombies/vo_zombie_lowkey_01.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_lowkey_02.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_03.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_04.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_05.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_06.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_07.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_08.mp3,,,,,,
VoZombieLowQuick,audio/vo/zombies/vo_zombie_lowkey_short_01.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_lowkey_short_02.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_short_03.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_short_04.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_short_05.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_short_06.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_short_07.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_short_08.mp3,,,,,,
,audio/vo/zombies/vo_zombie_lowkey_short_09.mp3,,,,,,
VoZombieMunching,audio/vo/zombies/vo_zombie_munchin_01.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_munchin_02.mp3,,,,,,
,audio/vo/zombies/vo_zombie_munchin_03.mp3,,,,,,
,audio/vo/zombies/vo_zombie_munchin_04.mp3,,,,,,
,audio/vo/zombies/vo_zombie_munchin_05.mp3,,,,,,
,audio/vo/zombies/vo_zombie_munchin_06.mp3,,,,,,
,audio/vo/zombies/vo_zombie_munchin_07.mp3,,,,,,
VoZombieAttack,audio/vo/zombies/vo_zombie_quick_atck_01.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_quick_atck_02.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_quick_atck_03.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_quick_atck_05.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_quick_atck_04.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_lowkey_02.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_lowkey_03.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_lowkey_04.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_lowkey_05.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_munchin_02.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_munchin_03.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_munchin_05.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_munchin_06.mp3,5,10,90,105,15,30
VoZombieDeath,audio/vo/zombies/vo_zombie_death_01.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_death_02.mp3,,,,,15,30
,audio/vo/zombies/vo_zombie_death_03.mp3,,,,,15,30
,audio/vo/zombies/vo_zombie_death_04.mp3,,,,,15,30
,audio/vo/zombies/vo_zombie_death_05.mp3,,,,,15,30
,audio/vo/zombies/vo_zombie_death_06.mp3,,,,,15,30
,audio/vo/zombies/vo_zombie_death_07.mp3,,,,,15,30
VoZombieFemaleDeath,audio/vo/zombies/vo_zombie_death_fem_01.mp3,5,10,90,105,15,30
,audio/vo/zombies/vo_zombie_death_fem_02.mp3,,,,,,
,audio/vo/zombies/vo_zombie_death_fem_03.mp3,,,,,,
,audio/vo/zombies/vo_zombie_death_fem_04.mp3,,,,,,
